"","Glucose_F","Galactose_F","Sucrose_F","Maltose_F","Lactose_F","Raffinose_F","Trehalose_F","Glucose","Inulin","Sucrose","Raffinose","Melibiose","Galactose","Lactose","Trehalose","Maltose","Melezitose","Methyl-?-D-glucoside","Soluble Starch","Cellobiose","Salicin","L-Sorbose","L-Rhamnose","D-Xylose","L-Arabinose","D-Arabinose","D-Ribose","Methanol","Ethanol","Glycerol","Erythritol","Ribitol","Galactitol","D-Mannitol","D-Glucitol","myo-Inositol","DL-Lactate","Succinate","Citrate","D-Gluconate","D-Glucosamine","Nitrate","Vitamin-free","2-Keto-D-gluconate","Starch formation","Growth at 19°C","Growth at 25°C","Growth at 30°C","Growth at 37°C"
"Raffinose",0.0160187953865869,0.0457496796240923,0.117129431866724,0.0592481845365228,0.00884237505339599,0.124220418624519,0.0219137120888509,0.000128150363092676,0.0797095258436566,0.101665954720205,0,0.0744126441691585,0.0437419906023067,0.0427595044852627,0.0431439555745408,0.0675352413498505,0.0560444254592055,0.0680905595899188,0.0489961554891072,0.0222554463904314,0.0235369500213584,0.0161469457496796,0.0181546347714652,-0.00410081161896626,0.0450234942332337,0.0249893208030756,0.027210593763349,-0.0178983340452798,0.00576676633917129,0.00533959846219564,0.0148227253310551,0.00555318240068347,0.0450662110209312,0.0200768902178556,0.006877402819308,0.0253737718923537,0.00768902178556173,-0.0069628363947031,0.0140111063648014,0.0237505339598462,0.0131140538231525,0.0141392567278941,0.0277659120034173,0.0234087996582657,0.00546774882528834,-0.000341734301580502,-0.00422896198205894,-0.000897052541648878,0.0272533105510466
"Melibiose",-0.012772319521572,0.026911576249466,0.025245621529261,0.0136266552755233,0.00234942332336608,0.0290474156343443,0.0121742844938061,4.27167876975749e-05,0.0283212302434857,0.0310978214438274,0.0744126441691585,0,0.0381888082016232,0.0421187526697992,0.0323793250747544,0.0417343015805211,0.0319521571977787,0.0459632635625801,0.0357966680905596,0.021999145664246,0.0207176420333191,0.0270824434002563,0.0213583938487826,0.0187526697992311,0.0521144809910295,0.0377616403246476,0.0282785134557881,-0.0056386159760786,0.00995301153353268,0.00623665100384452,0.0325074754378471,0.0251174711661683,0.0452370781717215,0.0202050405809483,0.0132422041862452,0.0290046988466467,-0.00166595472020504,0.00717642033319095,0.00850064075181547,0.0203759077317386,0.0231524989320803,-0.00234942332336608,0.0161896625373772,0.027509611277232,0.00192225544639043,0.00158052114480991,0.00106791969243913,0.00375907731738574,0.00546774882528834
"Galactose",0.00986757795813751,0.109611277231952,0.0371636052968817,0.0511319948739855,0.00807347287483981,0.0171294318667236,0.0733447244767194,0.000299017513882975,0.0168304143528407,0.0645877829987185,0.0437419906023067,0.0381888082016232,0,0.0355830841520718,0.057069628363947,0.0739000427167877,0.0659974369927381,0.0666809055958992,0.0149081589064502,0.0181973515591628,0.0207603588210167,0.107048269970098,-0.0159760785988894,0.0476719350704827,0.0544639043143956,0.0364801366937206,0.0720632208457924,-0.0251601879538659,0.0237505339598462,0.032507475437847,0.0304997864160615,0.0863733447244767,0.038017941050833,0.0567706108500641,0.0572404955147373,0.0118325501922255,-0.0178983340452798,0.0251174711661683,0.0438274241777018,0.0515591627509611,0.0569414780008543,-0.0267834258863733,0.00798803929944468,0.0782571550619394,-0.00162323793250748,0.00252029047415638,0.00140965399401963,0.00704826997009825,-0.0061085006407518
"Lactose",0.00290474156343443,0.0359248184536523,0.0106364801366937,0.0176420333190944,0.00713370354549338,0.0129004698846647,0.025929090132422,4.27167876975749e-05,0.0171294318667236,0.0263135412217001,0.0427595044852627,0.0421187526697992,0.0355830841520718,0,0.0264416915847928,0.0359675352413498,0.034087996582657,0.0446817599316531,0.0359248184536523,0.0402819307988039,0.0407090986757796,0.0251174711661683,0.0215292609995728,0.0307988039299445,0.0589064502349423,0.051772746689449,0.0404955147372918,-0.00333190944041008,0.0121742844938061,0.00811618966253738,0.0442545920546775,0.0369927381460914,0.0323366082870568,0.0163178129004699,0.0166168304143528,0.0232379325074754,-0.00469884664673217,0.0136266552755233,0.0156770610850064,0.0175993165313968,0.039982913284921,-0.00106791969243913,0.00170867150790261,0.0189662537377189,0.00213583938487826,-0.00102520290474155,-0.00153780435711235,0.00140965399401965,0.00115335326783425
"Trehalose",0.0335326783425886,0.0640324647586501,0.0400683468603161,0.0458351131994874,-0.00286202477573687,0.0158906450234942,0.0947031183255019,0.000299017513882975,0.0279367791542076,0.113626655275523,0.0431439555745408,0.0323793250747544,0.057069628363947,0.0264416915847928,0,0.138786843229389,0.130200768902179,0.135668517727467,0.0513882956001709,0.0862451943613841,0.0849636907304571,0.0227253310551047,0.0519008970525416,0.0822725331055104,0.0694574967962409,0.0544639043143956,0.0731738573259291,0.0144809910294746,0.0356685177274669,0.0335326783425886,0.0535241349850491,0.0999572832123024,0.0284066638188808,0.0743272105937633,0.0636052968816745,0.00879965826569842,-0.0123878684322939,0.0402819307988039,0.0556172575822298,0.0736437419906023,0.0851345578812473,0.00935497650576676,0.00170867150790261,0.0731311405382315,-0.0110209312259718,0.00205040580948311,-0.00175138829560013,-0.00380179410508334,-0.0011960700555318
"Maltose",0.0533959846219564,0.063263562580094,0.0650149508756941,0.0893635198633063,0.0036736437419906,0.0343015805211448,0.0780435711234515,0.000256300726185352,0.0335753951302862,0.176932934643315,0.0675352413498505,0.0417343015805211,0.0739000427167877,0.0359675352413498,0.138786843229389,0,0.199359248184537,0.19982913284921,0.0660828705681333,0.111063648013669,0.106791969243913,0.0361384023921401,0.0493378897906877,0.0859034600598035,0.0620247757368646,0.0523707817172149,0.0701836821870995,-0.0164459632635626,0.0280222127296027,0.0284493806065783,0.0404527979495942,0.0971806920119607,0.0347287483981205,0.0794959419051687,0.0685177274668945,0.0162750961127723,-0.0141819735155916,0.0293464331482273,0.0803075608714225,0.0867150790260572,0.0952584365655703,0.00286202477573686,-0.0001281503630927,0.0902178556172576,-0.0176420333190944,0.00495514737291752,-0.000555318240068327,0.000897052541648829,-0.00739000427167875
"Melezitose",0.0492097394275951,0.0598035027765912,0.065228534814182,0.0713370354549338,0.000598035027765911,0.0322938914993592,0.0784707390004272,0.000213583938487826,0.0323793250747544,0.17069628363947,0.0560444254592055,0.0319521571977787,0.0659974369927381,0.034087996582657,0.130200768902179,0.199359248184537,0,0.197223408799658,0.0578385305425032,0.108586074327211,0.102178556172576,0.0378470739000427,0.0535668517727467,0.0915847928235797,0.0653139683895771,0.0500213583938488,0.0636052968816745,-0.0105510465612986,0.0327637761640325,0.0281503630926955,0.0382742417770184,0.0973942759504485,0.0283212302434857,0.0758222981631781,0.0675352413498505,0.00803075608714225,-0.00316104228961981,0.0375480563861598,0.0833831695856472,0.0874412644169159,0.0991883810337463,0.00563861597607859,-0.00111063648013669,0.0874839812046134,-0.015420760358821,0.00294745835113203,-0.00175138829560013,0.00350277659120036,-0.00533959846219564
"Methyl-?-D-glucoside",0.0494233233660829,0.0791969243912858,0.0729602733874413,0.0826997009824861,0.000683468603161043,0.0388722768047843,0.0829560017086715,0.000213583938487826,0.0353267834258864,0.161042289619821,0.0680905595899188,0.0459632635625801,0.0666809055958992,0.0446817599316531,0.135668517727467,0.19982913284921,0.197223408799658,0,0.0683041435284066,0.110508329773601,0.105809483126869,0.0391285775309697,0.0606578385305425,0.0936779154207603,0.0769756514310124,0.0624519436138402,0.0721486544211875,-0.012473302007689,0.0396411789833404,0.0342161469457496,0.0513882956001709,0.105638615976079,0.0333618111917984,0.0825288338316959,0.0746689448953439,0.0155061939342161,0.0119607005553182,0.0426740709098676,0.0895343870140966,0.0883383169585647,0.0956856044425459,0.00653566851772747,0.00713370354549337,0.0876975651431012,-0.0198633062793678,0.00375907731738571,-4.27167876975263e-05,0.00794532251174708,0.0153353267834259
"Soluble Starch",-0.0178129004698847,0.0217428449380607,0.0219137120888509,0.0455360956856044,-0.00392994446817599,0.0106364801366937,0.0264416915847928,8.54335753951497e-05,0.026527125160188,0.0457923964117898,0.0489961554891072,0.0357966680905596,0.0149081589064502,0.0359248184536523,0.0513882956001709,0.0660828705681333,0.0578385305425032,0.0683041435284066,0,0.0465185818026484,0.0401110636480137,0.0134985049124306,0.0352840666381888,0.0503630926954293,0.0727466894489534,0.0575822298163178,0.0565997436992738,-0.00371636052968817,0.0103801794105083,0.0170867150790261,0.0527125160187954,0.0463904314395558,0.0469884664673217,0.0309269542930372,0.0255019222554464,0.0284066638188808,0.00068346860316104,0.0222554463904314,0.0378470739000427,0.0307133703545493,0.0459205467748825,0.0210166595472021,0.0260145237078172,0.0170439982913285,0.0133276377616403,0.000299017513882975,-0.00363092695429304,-0.0125587355830841,0.00961127723195216
"Cellobiose",0.0274668944895344,0.0269970098248612,0.0113626655275523,0.0163178129004699,0.000427167876975651,-0.00444254592054677,0.0501495087569415,0.000256300726185352,0.015719777872704,0.0870995301153353,0.0222554463904314,0.021999145664246,0.0181973515591628,0.0402819307988039,0.0862451943613841,0.111063648013669,0.108586074327211,0.110508329773601,0.0465185818026484,0,0.21174711661683,0.00602306706535669,0.0598035027765912,0.0919692439128577,0.0621529260999573,0.0643314822725331,0.0752242631354122,0.000598035027765914,0.0142246903032892,0.0123451516445964,0.0574540794532251,0.0717642033319094,0.0282357966680906,0.0577530969671081,0.0577958137548056,0.0123878684322939,-0.0169158479282358,0.0308415207176421,0.0779154207603588,0.0704399829132849,0.0732592909013242,0.0224690303289193,-0.00247757368645878,0.0564715933361811,-0.00679196924391286,0.00563861597607862,0.0011960700555318,-0.00559589918838099,-0.0169158479282358
"Salicin",0.0296027338744126,0.0269970098248612,0.0143528406663819,0.0167449807774455,-0.00128150363092695,-0.00615121742844937,0.0518581802648441,0.000256300726185352,0.0110209312259718,0.0853908586074327,0.0235369500213584,0.0207176420333191,0.0207603588210167,0.0407090986757796,0.0849636907304571,0.106791969243913,0.102178556172576,0.105809483126869,0.0401110636480137,0.21174711661683,0,0.00645023494233235,0.0627936779154208,0.0864160615121743,0.061298590346006,0.0621956428876549,0.0833404527979496,0.00486971379752243,0.0176420333190944,0.0144809910294746,0.0561725758222982,0.0756087142246903,0.0226826142674071,0.0568987612131568,0.0590773173857326,0.00939769329346433,-0.0147800085433575,0.0338316958564716,0.072789406236651,0.0747116616830414,0.078385305425032,0.0241777018368219,-0.00375907731738574,0.0594617684750107,-0.00679196924391286,0.00563861597607862,0.00247757368645876,-0.000469884664673178,-0.0109354976505767
"L-Sorbose",-0.0217001281503631,0.0249893208030756,0.0084579239641179,0.0189235369500214,0.00486971379752243,0.00367364374199061,0.0275523280649295,0.000256300726185352,0.0142674070909868,0.0311832550192226,0.0161469457496796,0.0270824434002563,0.107048269970098,0.0251174711661683,0.0227253310551047,0.0361384023921401,0.0378470739000427,0.0391285775309697,0.0134985049124306,0.00602306706535669,0.00645023494233235,0,-0.023280649295173,0.0655702691157625,0.0416061512174284,0.0436565570269116,0.0566424604869714,-0.00418624519436138,0.0362238359675352,0.036437419906023,0.0256727894062367,0.0760785988893635,0.0366937206322085,0.0589491670226399,0.0723195215719778,0.0220845792396412,-0.00704826997009825,0.0424604869713798,0.0444254592054677,0.0213583938487826,0.0422041862451943,-0.0169585647159334,0.00926954293037163,0.0714224690303289,-0.00358821016659547,0.00397266125587354,0.000640751815463477,0.00140965399401963,-0.00333190944041006
