"","Glucose_F","Galactose_F","Sucrose_F","Maltose_F","Lactose_F","Raffinose_F","Trehalose_F","Glucose","Inulin","Sucrose","Raffinose","Melibiose","Galactose","Lactose","Trehalose","Maltose","Melezitose","Methyl-?-D-glucoside","Soluble Starch","Cellobiose","Salicin","L-Sorbose","L-Rhamnose","D-Xylose","L-Arabinose","D-Arabinose","D-Ribose","Methanol","Ethanol","Glycerol","Erythritol","Ribitol","Galactitol","D-Mannitol","D-Glucitol","myo-Inositol","DL-Lactate","Succinate","Citrate","D-Gluconate","D-Glucosamine","Nitrate","Vitamin-free","2-Keto-D-gluconate","Starch formation","Growth at 19°C","Growth at 25°C","Growth at 30°C","Growth at 37°C"
"Raffinose",0.00348977135980747,0.0302045728038508,0.0931407942238267,0.0419975932611312,0.00324909747292419,0.0967509025270758,0.0103489771359807,0,0.0760529482551143,0.0980746089049338,0,0.0765342960288809,0.0357400722021661,0.0415162454873646,0.0423586040914561,0.0655836341756919,0.0551143200962695,0.0629362214199759,0.0566787003610108,0.0247894103489771,0.0271961492178099,0.0161251504211793,0.018531889290012,-0.00216606498194947,0.0468110709987966,0.0271961492178099,0.0187725631768953,-0.0157641395908544,0.00288808664259928,-0.000240673886883259,0.0160048134777377,0.00012033694344163,0.0463297232250301,0.0196149217809868,0.00734055354993983,0.0271961492178099,0.00637785800240674,-0.00409145607701565,0.0176895306859206,0.0253910950661853,0.0113116726835138,0.0227436823104693,0.0314079422382672,0.00878459687123947,0.0114320096269555,0.00012033694344163,-0.00529482551143202,-0.0045728038507822,0.0115523465703971
"Melibiose",-0.0134777376654633,0.0239470517448857,0.0205776173285199,0.0150421179302046,0.000481347773766546,0.0235860409145608,0.00673886883273165,0,0.030806257521059,0.032129963898917,0.0765342960288809,0,0.0383874849578821,0.044043321299639,0.0293622141997593,0.0409145607701564,0.0330926594464501,0.0456077015643803,0.0381468110709988,0.0217809867629362,0.0203369434416366,0.0322503008423586,0.0187725631768953,0.0149217809867629,0.0472924187725632,0.0341756919374248,0.0205776173285199,-0.00517448856799037,0.00866425992779784,0.000842358604091459,0.0309265944645006,0.0239470517448857,0.0428399518652226,0.0188929001203369,0.0123947051744886,0.0333333333333333,-0.00505415162454874,0.00385078219013237,0.0125150421179302,0.0181708784596871,0.0205776173285199,-0.00216606498194946,0.0192539109506619,0.0138387484957882,0.00324909747292419,0.00168471720818292,0.001323706377858,0.00637785800240674,0.00385078219013237
"Galactose",0.0117930204572804,0.103971119133574,0.0191335740072202,0.0344163658243081,0.00613718411552347,0.00854392298435619,0.0614921780986763,0,0.0104693140794224,0.0535499398315283,0.0357400722021661,0.0383874849578821,0,0.0395908543922984,0.045367027677497,0.0653429602888087,0.0537906137184115,0.0594464500601685,0.0101083032490975,0.0191335740072202,0.0197352587244284,0.092057761732852,-0.010589651022864,0.0369434416365824,0.0583634175691937,0.0363417569193742,0.062575210589651,-0.0247894103489771,0.0111913357400722,0.0122743682310469,0.0358604091456077,0.0731648616125151,0.0383874849578821,0.0379061371841155,0.0433212996389892,0.0170878459687124,-0.0192539109506619,0.00902527075812274,0.0336943441636582,0.0483754512635379,0.0596871239470517,-0.0357400722021661,0.00264741275571601,0.0687123947051745,-0.00204572803850783,0.00264741275571606,0.00228640192539107,0.0114320096269555,-0.0199759326113117
"Lactose",-0.0036101083032491,0.0298435619735259,0.00818291215403129,0.0157641395908544,0.00300842358604091,0.0085439229843562,0.0151624548736462,0,0.0192539109506619,0.0258724428399519,0.0415162454873646,0.044043321299639,0.0395908543922984,0,0.0245487364620939,0.0345367027677497,0.0299638989169675,0.0424789410348977,0.0329723225030084,0.0395908543922984,0.0394705174488568,0.0341756919374248,0.0170878459687124,0.0293622141997593,0.0557160048134777,0.0424789410348977,0.0304452466907341,-0.00613718411552347,0.0129963898916967,0.003971119133574,0.0367027677496992,0.0357400722021661,0.0336943441636582,0.0157641395908544,0.0164861612515042,0.02647412755716,-0.00457280385078219,0.0128760529482551,0.0184115523465704,0.0154031287605295,0.0351383874849579,-0.00637785800240674,0.000722021660649821,0.0190132370637786,0.00613718411552347,0.000361010830324906,0.00012033694344163,0.0058965102286402,0.00180505415162455
"Trehalose",0.0310469314079423,0.0492178098676294,0.0296028880866426,0.0327316486161252,-0.00385078219013237,0.0098676293622142,0.078820697954272,0,0.0275571600481348,0.102406738868833,0.0423586040914561,0.0293622141997593,0.045367027677497,0.0245487364620939,0,0.12575210589651,0.110228640192539,0.119253910950662,0.0441636582430806,0.0872442839951865,0.0835138387484958,0.0216606498194946,0.0458483754512635,0.0697954271961492,0.0706377858002407,0.0531889290012034,0.0660649819494585,0.0125150421179302,0.0277978339350181,0.0221419975932611,0.0529482551143201,0.0896510228640193,0.0233453670276775,0.0693140794223827,0.0620938628158845,0.00938628158844765,-0.0156438026474128,0.0333333333333333,0.0543922984356197,0.0646209386281588,0.0777376654632972,0.00938628158844765,0.00240673886883273,0.058604091456077,-0.0125150421179302,0.00204572803850788,-0.00204572803850788,-0.00132370637785803,-0.00962695547533093
"Maltose",0.0471720818291215,0.0470517448856799,0.0581227436823105,0.077135980746089,0.00445246690734055,0.0261131167268351,0.0577617328519856,0,0.0291215403128761,0.178941034897714,0.0655836341756919,0.0409145607701564,0.0653429602888087,0.0345367027677497,0.12575210589651,0,0.190493381468111,0.194344163658243,0.0669073405535499,0.110589651022864,0.109265944645006,0.034777376654633,0.0458483754512635,0.078820697954272,0.0623345367027678,0.0492178098676294,0.057280385078219,-0.0237063778580024,0.0262334536702768,0.025150421179302,0.0422382671480144,0.0924187725631769,0.032129963898917,0.0764139590854392,0.0720818291215403,0.0202166064981949,-0.0115523465703971,0.0256317689530686,0.0831528279181709,0.0836341756919374,0.0868832731648616,-0.00252707581227436,-0.000842358604091459,0.0737665463297232,-0.0196149217809868,0.00625752105896509,0.000120336943441664,0.0045728038507822,-0.0196149217809868
"Melezitose",0.0399518652226233,0.0392298435619735,0.0574007220216607,0.0529482551143201,0.00192539109506618,0.025511432009627,0.0477737665463297,0,0.0279181708784597,0.172322503008424,0.0551143200962695,0.0330926594464501,0.0537906137184115,0.0299638989169675,0.110228640192539,0.190493381468111,0,0.189169675090253,0.0537906137184116,0.105294825511432,0.104332129963899,0.0320096269554753,0.0452466907340554,0.08014440433213,0.053309265944645,0.0411552346570397,0.0447653429602888,-0.0179302045728038,0.0269554753309266,0.0184115523465704,0.0283995186522262,0.0819494584837545,0.0191335740072202,0.0701564380264741,0.0641395908543923,0.00890493381468111,-0.000722021660649813,0.0326113116726835,0.0873646209386282,0.078820697954272,0.0809867629362214,0.00914560770156437,0.00216606498194946,0.0684717208182912,-0.0123947051744886,0.00373044524669076,-0.0010830324909747,0.00673886883273168,-0.0156438026474128
"Methyl-?-D-glucoside",0.0488567990373045,0.0602888086642599,0.0618531889290012,0.0685920577617329,0.00300842358604091,0.0305655836341757,0.0626955475330927,0,0.0283995186522262,0.158965102286402,0.0629362214199759,0.0456077015643803,0.0594464500601685,0.0424789410348977,0.119253910950662,0.194344163658243,0.189169675090253,0,0.0607701564380265,0.107460890493381,0.10661853188929,0.036101083032491,0.0535499398315283,0.0795427196149218,0.0679903730445247,0.0537906137184116,0.0531889290012034,-0.0196149217809868,0.0375451263537906,0.0239470517448857,0.0509025270758123,0.0963898916967509,0.0280385078219013,0.0796630565583634,0.0725631768953069,0.0180505415162455,0.0133574007220217,0.0359807460890493,0.0896510228640193,0.0826714801444043,0.0847172081829122,0.00216606498194946,0.00577617328519855,0.070517448856799,-0.0216606498194946,0.00493381468110713,0.00144404332129963,0.0194945848375451,0.0022864019253911
"Soluble Starch",-0.0327316486161251,0.00950661853188929,0.0128760529482551,0.0398315282791817,-0.00457280385078219,0.00348977135980746,0.0113116726835138,0,0.0439229843561974,0.0498194945848376,0.0566787003610108,0.0381468110709988,0.0101083032490975,0.0329723225030084,0.0441636582430806,0.0669073405535499,0.0537906137184116,0.0607701564380265,0,0.0510228640192539,0.0410348977135981,0.00709987966305657,0.0256317689530686,0.0441636582430806,0.0602888086642599,0.0525872442839952,0.040072202166065,-0.00938628158844765,0.0058965102286402,0.0134777376654633,0.0410348977135981,0.0382671480144404,0.0474127557160048,0.0330926594464501,0.0271961492178099,0.0280385078219013,-0.00830324909747293,0.0238267148014441,0.0409145607701564,0.0200962695547533,0.0359807460890493,0.02647412755716,0.0288808664259928,0.00288808664259928,0.0286401925391095,0.00192539109506618,-0.00348977135980747,-0.0235860409145608,0.00192539109506618
"Cellobiose",0.0122743682310469,0.0176895306859206,0.00866425992779782,0.0120336943441637,-0.00156438026474128,-0.0098676293622142,0.0401925391095066,0,0.021540312876053,0.0924187725631769,0.0247894103489771,0.0217809867629362,0.0191335740072202,0.0395908543922984,0.0872442839951865,0.110589651022864,0.105294825511432,0.107460890493381,0.0510228640192539,0,0.208182912154031,0.018531889290012,0.0540312876052948,0.102888086642599,0.0738868832731649,0.0677496991576414,0.0636582430806258,-0.000240673886883277,0.0199759326113117,0.0208182912154031,0.0581227436823105,0.0759326113116727,0.0263537906137184,0.0689530685920578,0.0643802647412756,0.0152827918170878,-0.015884476534296,0.0416365824308063,0.0836341756919374,0.0608904933814681,0.0673886883273165,0.0315282791817088,0.00782190132370638,0.0380264741275571,0.00180505415162455,0.00709987966305653,0.00204572803850788,-0.0103489771359808,-0.0186522262334537
